event_id,product_id,date,event_type,call_count,sms_count,data_count,direction,roaming,calling_msisdn,called_msisdn
2953,194,2022-03-06 08:26:29,call,6,0,0,incoming,----------,+55-66-66461586,+55-04-04612061
2954,194,2022-03-07 06:52:40,sms,0,1,0,incoming,----------,+55-71-71701034,+55-16-16113815
2955,194,2022-03-04 02:14:18,call,32,0,0,incoming,----------,+55-80-80503771,+55-48-48314163
2956,13,2022-03-07 02:10:56,data,0,0,83,outgoing,----------,+55-36-36561655,+55-43-43175628
2957,13,2022-03-07 18:53:19,call,43,0,0,incoming,----------,+55-75-75277125,+55-00-00413308
2958,13,2022-03-01 21:35:44,data,0,0,22,outgoing,----------,+55-26-26062376,+55-24-24888236
2959,13,2022-03-06 22:36:54,call,20,0,0,incoming,----------,+55-03-03316605,+55-08-08472058
2960,13,2022-03-02 20:27:50,call,11,0,0,outgoing,roaming,+55-74-74413625,+55-27-27262555
2961,48,2022-03-02 07:52:57,sms,0,1,0,incoming,----------,+55-25-25207774,+55-06-06111538
2962,48,2022-03-03 20:37:24,data,0,0,158,outgoing,----------,+55-50-50167066,+516-59-49680691
2963,48,2022-03-02 17:47:11,call,20,0,0,outgoing,----------,+55-62-62788307,+55-48-48122654
2964,48,2022-03-06 15:54:02,sms,0,1,0,incoming,----------,+55-67-67833064,+55-48-48250840
2965,48,2022-03-03 13:46:58,data,0,0,185,incoming,----------,+55-77-77533548,+55-17-17322108
2966,48,2022-03-06 13:54:05,call,29,0,0,outgoing,----------,+55-02-02278306,+55-08-08165160
2967,48,2022-03-02 09:15:10,sms,0,1,0,incoming,----------,+55-27-27604413,+55-74-74617204
2968,48,2022-03-03 02:59:34,call,41,0,0,outgoing,----------,+55-66-66786535,+55-08-08520055
2969,48,2022-03-01 04:36:04,sms,0,1,0,outgoing,----------,+55-08-08252832,+55-08-08327853
2970,165,2022-03-07 06:01:54,data,0,0,185,outgoing,----------,+55-86-86362043,+55-73-73763265
2971,300,2022-03-05 15:25:19,data,0,0,114,incoming,----------,+55-11-11076674,+55-51-51780380
2972,300,2022-03-06 09:46:57,data,0,0,51,outgoing,----------,+55-86-86862635,+55-40-40473617
2973,300,2022-03-02 00:16:29,sms,0,1,0,outgoing,----------,+55-56-56530203,+55-10-10564840
2974,300,2022-03-07 10:22:49,data,0,0,176,incoming,roaming,+641-88-46041651,+55-75-75777750
2975,300,2022-03-02 06:02:46,call,47,0,0,outgoing,----------,+55-81-81340041,+55-77-77422111
2976,300,2022-03-01 03:49:42,data,0,0,37,incoming,roaming,+55-51-51638044,+55-24-24827430
2977,300,2022-03-03 11:11:03,data,0,0,73,incoming,----------,+55-07-07022446,+55-08-08327853
2978,70,2022-03-03 11:04:40,call,34,0,0,outgoing,----------,+55-34-34220013,+55-61-61234568
2979,70,2022-03-02 18:54:12,data,0,0,160,incoming,----------,+55-20-20402146,+55-13-13520211
2980,70,2022-03-04 08:39:57,sms,0,1,0,incoming,roaming,+811-33-36715318,+55-34-34641636
2981,70,2022-03-03 10:16:55,sms,0,1,0,incoming,----------,+55-72-72511647,+55-05-05775012
2982,70,2022-03-06 10:17:53,call,5,0,0,outgoing,----------,+55-53-53272784,+55-24-24208482
2983,70,2022-03-03 02:47:10,sms,0,1,0,outgoing,----------,+55-71-71014421,+55-08-08165160
2984,70,2022-03-01 10:36:36,sms,0,1,0,incoming,----------,+55-03-03566741,+55-14-14310577
2985,70,2022-03-03 17:49:25,sms,0,1,0,incoming,roaming,+55-84-84783848,+55-74-74736161
2986,18,2022-03-03 12:41:06,sms,0,1,0,outgoing,----------,+55-10-10651267,+55-46-46450408
2987,18,2022-03-04 09:31:15,data,0,0,56,outgoing,----------,+55-37-37686355,+55-43-43681676
2988,18,2022-03-02 03:56:08,data,0,0,7,incoming,----------,+55-48-48105111,+55-50-50735003
2989,393,2022-03-04 20:02:57,call,6,0,0,outgoing,----------,+55-58-58484332,+230-90-91613108
2990,393,2022-03-06 02:44:31,sms,0,1,0,incoming,roaming,+55-18-18247578,+55-60-60111680
2991,393,2022-03-05 06:18:08,data,0,0,128,outgoing,----------,+55-58-58652305,+55-80-80503771
2992,393,2022-03-05 19:19:24,call,37,0,0,outgoing,----------,+55-17-17257701,+55-51-51780380
2993,393,2022-03-04 01:36:01,sms,0,1,0,incoming,----------,+55-42-42531805,+55-16-16165143
2994,393,2022-03-05 14:09:21,sms,0,1,0,incoming,roaming,+55-77-77274758,+55-80-80437174
2995,59,2022-03-04 18:27:29,call,3,0,0,incoming,----------,+55-08-08327853,+55-70-70538123
2996,59,2022-03-04 19:14:25,call,31,0,0,outgoing,----------,+55-53-53718376,+55-72-72260500
2997,59,2022-03-01 01:08:49,call,32,0,0,outgoing,roaming,+55-16-16658306,+55-37-37802300
2998,59,2022-03-03 11:44:46,data,0,0,186,outgoing,----------,+55-03-03635154,+55-17-17764105
2999,59,2022-03-06 03:14:57,call,35,0,0,incoming,----------,+55-63-63460330,+55-02-02278306
3000,59,2022-03-05 20:32:17,sms,0,1,0,incoming,----------,+55-63-63460330,+55-07-07311004
3001,59,2022-03-07 22:33:15,sms,0,1,0,incoming,----------,+55-68-68765072,+55-23-23753723
3002,70,2022-03-03 02:55:28,call,8,0,0,incoming,----------,+55-51-51660835,+55-12-12455871
3003,70,2022-03-02 14:57:23,data,0,0,129,incoming,----------,+55-77-77005751,+55-17-17745046
3004,70,2022-03-06 20:35:42,sms,0,1,0,outgoing,----------,+55-25-25530225,+55-82-82136371
3005,346,2022-03-02 13:04:53,data,0,0,155,incoming,----------,+55-03-03185448,+55-37-37783450
3006,346,2022-03-07 20:38:09,sms,0,1,0,incoming,----------,+55-18-18040808,+55-53-53718376
3007,346,2022-03-06 17:36:10,sms,0,1,0,outgoing,----------,+55-28-28626730,+55-52-52686183
3008,372,2022-03-02 14:35:38,data,0,0,189,outgoing,----------,+55-52-52135731,+55-33-33143234
3009,372,2022-03-05 04:52:24,data,0,0,15,outgoing,----------,+55-41-41123274,+55-70-70205283
3010,372,2022-03-05 11:48:07,sms,0,1,0,incoming,----------,+55-10-10662332,+55-00-00004672
3011,372,2022-03-07 16:33:52,data,0,0,171,outgoing,----------,+55-06-06573348,+55-22-22457454
3012,372,2022-03-01 10:50:44,call,40,0,0,incoming,roaming,+55-13-13864227,+55-44-44673733
3013,372,2022-03-06 20:56:39,sms,0,1,0,incoming,roaming,+55-62-62501467,+55-74-74236018
3014,372,2022-03-02 23:28:11,call,12,0,0,incoming,----------,+467-71-55252872,+55-51-51660835
3015,372,2022-03-03 05:58:53,sms,0,1,0,outgoing,----------,+55-73-73206174,+55-73-73741404
3016,137,2022-03-03 10:22:01,sms,0,1,0,outgoing,----------,+55-46-46450408,+55-65-65141062
3017,137,2022-03-01 12:45:33,data,0,0,85,incoming,----------,+847-34-23892168,+55-48-48034016
3018,137,2022-03-03 12:44:53,sms,0,1,0,incoming,roaming,+55-50-50318485,+55-06-06111538
3019,23,2022-03-02 21:37:24,sms,0,1,0,incoming,----------,+55-40-40031167,+55-47-47177475
3020,23,2022-03-07 21:58:32,sms,0,1,0,outgoing,----------,+55-42-42847311,+55-07-07028087
3021,23,2022-03-02 21:52:26,data,0,0,19,outgoing,roaming,+55-61-61234568,+55-10-10645544
3022,23,2022-03-02 19:08:37,call,8,0,0,outgoing,----------,+55-77-77274758,+55-03-03185448
3023,23,2022-03-02 17:47:23,call,41,0,0,incoming,----------,+343-64-77020226,+55-21-21470350
3024,23,2022-03-03 19:39:02,call,40,0,0,incoming,----------,+55-70-70205283,+55-74-74505167
3025,23,2022-03-02 21:55:07,call,7,0,0,incoming,----------,+55-78-78021883,+55-37-37405367
3026,23,2022-03-03 22:42:43,sms,0,1,0,incoming,----------,+55-87-87533004,+55-33-33381276
3027,23,2022-03-02 04:49:37,sms,0,1,0,incoming,----------,+55-13-13005553,+55-48-48034016
3028,132,2022-03-06 23:10:03,call,10,0,0,outgoing,----------,+55-88-88402754,+55-87-87183007
3029,132,2022-03-07 13:37:48,sms,0,1,0,incoming,----------,+55-22-22516168,+55-58-58027115
3030,132,2022-03-03 07:35:23,data,0,0,173,outgoing,----------,+55-43-43780154,+55-62-62730333
3031,126,2022-03-02 02:35:54,call,45,0,0,incoming,----------,+55-88-88740683,+55-57-57531466
3032,126,2022-03-05 10:02:35,call,10,0,0,outgoing,----------,+55-74-74503703,+55-18-18165084
3033,126,2022-03-03 05:24:27,data,0,0,15,outgoing,----------,+55-11-11881823,+55-25-25041466
3034,126,2022-03-07 02:50:01,call,20,0,0,outgoing,----------,+55-66-66244144,+55-18-18202147
3035,126,2022-03-02 06:51:57,data,0,0,167,outgoing,----------,+55-07-07753754,+55-60-60224737
3036,207,2022-03-06 17:47:50,call,29,0,0,outgoing,----------,+55-80-80037330,+55-32-32410705
3037,207,2022-03-06 13:29:01,call,29,0,0,incoming,----------,+68-75-17995587,+55-08-08252832
3038,207,2022-03-05 14:05:16,sms,0,1,0,incoming,----------,+55-54-54755716,+55-38-38578565
3039,184,2022-03-04 03:57:27,call,22,0,0,outgoing,----------,+55-23-23414127,+55-00-00811310
3040,184,2022-03-01 09:55:26,data,0,0,5,outgoing,----------,+55-24-24001285,+55-38-38285842
3041,184,2022-03-02 07:18:26,sms,0,1,0,outgoing,----------,+55-40-40502003,+55-20-20643272
3042,362,2022-03-07 05:25:47,sms,0,1,0,outgoing,----------,+55-07-07028087,+55-57-57761434
3043,362,2022-03-07 17:30:49,call,27,0,0,incoming,----------,+55-48-48034016,+55-22-22442640
3044,362,2022-03-03 05:37:45,sms,0,1,0,outgoing,roaming,+55-77-77533548,+55-27-27545478
3045,362,2022-03-05 14:42:51,sms,0,1,0,incoming,----------,+55-75-75068176,+55-35-35224328
3046,362,2022-03-02 00:12:58,sms,0,1,0,outgoing,----------,+55-08-08140003,+55-03-03185448
3047,362,2022-03-06 06:16:05,call,18,0,0,incoming,----------,+55-86-86761450,+55-41-41123274
3048,362,2022-03-07 22:44:07,data,0,0,78,outgoing,----------,+55-48-48088427,+304-56-84888002
3049,127,2022-03-01 13:27:45,call,29,0,0,incoming,----------,+55-61-61855416,+55-48-48367142
3050,127,2022-03-04 04:58:28,call,38,0,0,outgoing,----------,+55-17-17185605,+217-77-39693262
3051,127,2022-03-04 04:46:31,sms,0,1,0,outgoing,----------,+55-84-84070846,+98-75-95249592
3052,127,2022-03-01 05:17:31,sms,0,1,0,incoming,----------,+55-36-36822512,+55-66-66786535
3053,249,2022-03-07 00:09:10,sms,0,1,0,incoming,----------,+55-62-62027321,+55-03-03438734
3054,249,2022-03-07 21:54:52,call,11,0,0,incoming,----------,+55-54-54510200,+55-07-07383515
3055,152,2022-03-05 15:16:51,call,5,0,0,incoming,----------,+55-32-32524346,+55-71-71014421
3056,152,2022-03-05 20:19:52,data,0,0,85,incoming,----------,+55-57-57761434,+55-27-27604413
3057,152,2022-03-04 17:24:49,sms,0,1,0,outgoing,roaming,+55-88-88684876,+55-70-70154858
3058,152,2022-03-03 19:58:03,data,0,0,196,incoming,----------,+55-02-02251445,+55-18-18247578
3059,152,2022-03-07 08:01:16,data,0,0,134,incoming,----------,+55-26-26742240,+55-18-18202147
3060,344,2022-03-02 01:12:04,call,46,0,0,outgoing,----------,+55-76-76046475,+381-11-38586947
3061,344,2022-03-05 00:32:37,sms,0,1,0,outgoing,----------,+55-06-06111538,+55-07-07281037
3062,344,2022-03-01 03:39:33,call,13,0,0,incoming,----------,+55-72-72714450,+55-18-18247578
3063,344,2022-03-04 22:46:24,data,0,0,197,outgoing,----------,+55-73-73554455,+55-13-13760074
3064,344,2022-03-05 11:32:00,call,37,0,0,outgoing,----------,+55-56-56177235,+55-36-36368775
3065,344,2022-03-05 23:35:28,sms,0,1,0,outgoing,roaming,+55-27-27048334,+55-33-33080344
3066,344,2022-03-05 03:54:53,call,30,0,0,outgoing,----------,+55-52-52584252,+55-62-62788307
3067,344,2022-03-04 07:22:01,call,33,0,0,outgoing,----------,+55-41-41806435,+55-50-50653625
3068,323,2022-03-06 10:54:45,call,18,0,0,outgoing,----------,+55-02-02011715,+55-44-44860634
3069,323,2022-03-03 01:47:22,call,37,0,0,outgoing,----------,+55-72-72407525,+55-64-64681118
3070,323,2022-03-03 08:28:13,data,0,0,41,incoming,----------,+55-83-83852524,+55-84-84511570
3071,323,2022-03-02 07:07:03,call,30,0,0,incoming,roaming,+55-27-27537311,+55-26-26644543
3072,323,2022-03-05 19:05:35,data,0,0,69,outgoing,----------,+55-12-12300222,+55-43-43071265
3073,362,2022-03-01 22:17:26,data,0,0,95,incoming,----------,+55-51-51708276,+55-22-22457454
3074,362,2022-03-01 18:01:36,call,11,0,0,incoming,----------,+55-77-77005751,+55-26-26144325
3075,106,2022-03-01 13:48:58,data,0,0,44,outgoing,----------,+55-07-07266735,+55-17-17285236
3076,106,2022-03-02 22:41:15,sms,0,1,0,outgoing,----------,+55-64-64505868,+55-08-08387430
3077,106,2022-03-03 13:46:19,data,0,0,52,outgoing,----------,+55-44-44673733,+55-74-74213830
3078,32,2022-03-01 00:44:39,data,0,0,60,outgoing,----------,+55-84-84511570,+55-08-08264315
3079,32,2022-03-06 00:46:34,data,0,0,144,incoming,----------,+55-62-62836634,+55-00-00413308
3080,32,2022-03-07 14:52:33,data,0,0,46,incoming,----------,+55-13-13864227,+55-47-47420302
3081,32,2022-03-03 14:02:38,data,0,0,24,outgoing,----------,+55-58-58276522,+55-84-84166410
3082,175,2022-03-07 10:46:34,data,0,0,13,incoming,----------,+55-64-64817753,+55-02-02278306
3083,298,2022-03-03 01:29:05,call,44,0,0,incoming,----------,+55-24-24344642,+55-88-88465543
3084,298,2022-03-03 16:56:56,data,0,0,2,outgoing,----------,+55-85-85074828,+55-47-47521167
3085,298,2022-03-06 07:17:26,data,0,0,185,outgoing,----------,+55-12-12376522,+55-24-24001285
3086,181,2022-03-03 08:42:38,sms,0,1,0,outgoing,----------,+55-80-80166746,+47-88-53119545
3087,181,2022-03-01 12:48:03,call,42,0,0,incoming,----------,+55-37-37400010,+55-80-80114242
3088,55,2022-03-04 15:24:56,data,0,0,94,incoming,roaming,+55-36-36672042,+55-57-57358055
3089,55,2022-03-06 11:02:02,call,15,0,0,outgoing,----------,+55-44-44373810,+55-76-76406042
3090,55,2022-03-02 16:38:44,sms,0,1,0,outgoing,----------,+55-15-15540681,+55-44-44110046
3091,55,2022-03-03 04:32:01,call,6,0,0,incoming,roaming,+55-08-08680413,+55-38-38277411
3092,24,2022-03-06 15:57:49,sms,0,1,0,incoming,----------,+55-51-51708276,+55-38-38587256
3093,24,2022-03-07 02:40:56,data,0,0,63,outgoing,----------,+55-08-08128642,+55-06-06341715
3094,24,2022-03-06 12:22:29,sms,0,1,0,incoming,----------,+55-81-81813827,+55-06-06738514
3095,275,2022-03-07 09:21:38,call,16,0,0,incoming,----------,+55-17-17231878,+55-23-23157724
3096,275,2022-03-05 22:49:04,call,49,0,0,outgoing,----------,+55-30-30670426,+55-22-22488308
3097,275,2022-03-06 06:35:36,call,8,0,0,incoming,roaming,+55-71-71178856,+55-53-53175030
3098,144,2022-03-05 23:31:10,call,31,0,0,incoming,----------,+55-62-62788307,+55-64-64324623
3099,144,2022-03-05 10:09:10,call,12,0,0,incoming,----------,+55-42-42847311,+55-05-05327887
3100,144,2022-03-04 17:06:20,call,42,0,0,incoming,----------,+55-13-13864227,+55-68-68445005
3101,110,2022-03-02 12:17:08,data,0,0,156,incoming,----------,+55-08-08717555,+55-16-16000404
3102,110,2022-03-03 11:14:19,sms,0,1,0,outgoing,----------,+55-88-88202077,+55-14-14361430
3103,110,2022-03-06 02:53:53,sms,0,1,0,outgoing,----------,+55-88-88202077,+55-73-73720810
3104,110,2022-03-02 07:58:51,call,9,0,0,outgoing,----------,+55-74-74167678,+55-87-87181175
3105,110,2022-03-05 06:54:58,data,0,0,76,outgoing,----------,+55-47-47177475,+55-63-63633016
3106,110,2022-03-03 16:11:12,data,0,0,51,outgoing,----------,+55-74-74505167,+55-35-35224328
3107,110,2022-03-03 13:32:32,sms,0,1,0,outgoing,----------,+55-72-72728762,+55-74-74213830
3108,163,2022-03-06 18:21:07,data,0,0,145,incoming,----------,+55-73-73715854,+55-25-25337753
3109,163,2022-03-06 06:07:42,data,0,0,1,outgoing,----------,+55-36-36766441,+55-33-33168141
3110,163,2022-03-02 08:51:09,sms,0,1,0,outgoing,----------,+55-64-64163664,+55-50-50682525
3111,163,2022-03-07 08:25:48,call,15,0,0,outgoing,----------,+55-31-31304607,+55-15-15104275
3112,163,2022-03-03 12:35:59,call,32,0,0,outgoing,----------,+55-84-84282284,+55-43-43524714
3113,49,2022-03-06 08:49:51,sms,0,1,0,incoming,----------,+55-21-21851240,+55-61-61234568
3114,49,2022-03-03 14:20:44,call,34,0,0,incoming,roaming,+55-50-50543052,+55-64-64681118
3115,49,2022-03-05 10:34:58,call,2,0,0,outgoing,----------,+55-81-81666467,+55-13-13864227
3116,49,2022-03-04 19:28:25,data,0,0,95,incoming,roaming,+55-03-03438734,+55-42-42531805
3117,49,2022-03-03 02:14:23,data,0,0,154,incoming,----------,+55-35-35643850,+55-78-78108324
3118,49,2022-03-04 04:45:02,sms,0,1,0,incoming,----------,+55-38-38277411,+55-02-02132006
3119,49,2022-03-06 01:15:02,data,0,0,94,incoming,----------,+55-38-38236884,+55-38-38637635
3120,49,2022-03-01 06:31:07,sms,0,1,0,outgoing,----------,+55-48-48122654,+55-41-41406458
3121,49,2022-03-05 18:12:37,call,36,0,0,incoming,----------,+67-47-12186827,+55-01-01851872
3122,99,2022-03-03 08:23:50,data,0,0,65,outgoing,roaming,+55-60-60821081,+55-84-84123060
3123,99,2022-03-05 14:28:34,data,0,0,97,incoming,----------,+55-57-57358055,+55-43-43681676
3124,192,2022-03-06 20:24:42,call,44,0,0,outgoing,----------,+55-72-72714450,+55-53-53147472
3125,192,2022-03-06 07:40:49,sms,0,1,0,outgoing,----------,+55-14-14361430,+55-17-17716554
3126,192,2022-03-07 13:58:50,sms,0,1,0,incoming,----------,+55-74-74263042,+55-53-53147472
3127,192,2022-03-06 07:48:26,call,40,0,0,incoming,roaming,+55-48-48034016,+55-08-08264315
3128,192,2022-03-02 15:51:38,call,35,0,0,incoming,----------,+55-22-22488308,+55-66-66433205
3129,192,2022-03-06 17:02:16,data,0,0,137,incoming,----------,+55-08-08362670,+55-66-66757402
3130,239,2022-03-06 10:01:57,call,7,0,0,incoming,roaming,+55-10-10645544,+55-81-81871400
3131,239,2022-03-02 09:02:59,sms,0,1,0,outgoing,----------,+55-37-37174006,+55-22-22486832
3132,239,2022-03-07 11:15:19,sms,0,1,0,incoming,roaming,+55-56-56044787,+55-81-81446436
3133,239,2022-03-06 13:36:58,sms,0,1,0,incoming,----------,+55-07-07835438,+55-62-62118121
3134,239,2022-03-05 21:48:11,data,0,0,62,outgoing,----------,+55-21-21371210,+55-61-61385234
3135,239,2022-03-02 05:10:19,data,0,0,186,incoming,----------,+55-62-62847835,+55-41-41123274
3136,239,2022-03-04 12:21:02,call,16,0,0,outgoing,----------,+55-37-37686355,+55-80-80682337
3137,365,2022-03-02 21:36:03,sms,0,1,0,incoming,----------,+55-75-75184376,+55-73-73741404
3138,365,2022-03-03 11:50:08,call,30,0,0,outgoing,----------,+55-81-81211268,+55-53-53850465
3139,365,2022-03-04 00:10:33,call,28,0,0,outgoing,----------,+55-66-66386273,+55-55-55000030
3140,365,2022-03-03 04:55:59,sms,0,1,0,outgoing,----------,+55-86-86761450,+55-20-20307061
3141,365,2022-03-01 07:20:14,call,17,0,0,incoming,----------,+55-84-84361611,+55-52-52776338
3142,365,2022-03-03 14:55:54,data,0,0,137,outgoing,----------,+55-52-52543655,+55-50-50167066
3143,365,2022-03-07 14:54:20,call,28,0,0,incoming,----------,+55-42-42760704,+55-34-34822585
3144,147,2022-03-05 10:17:56,call,41,0,0,outgoing,----------,+55-74-74736161,+55-28-28422764
3145,147,2022-03-05 00:34:23,sms,0,1,0,incoming,----------,+55-27-27545478,+55-78-78778131
3146,147,2022-03-03 19:07:57,call,39,0,0,outgoing,----------,+55-24-24533778,+55-81-81480760
3147,147,2022-03-05 01:44:17,data,0,0,106,incoming,roaming,+55-53-53535570,+55-35-35704133
3148,147,2022-03-02 10:17:42,data,0,0,70,incoming,----------,+55-24-24001285,+55-43-43248535
3149,130,2022-03-03 08:48:21,call,26,0,0,outgoing,----------,+55-11-11761108,+55-77-77602377
3150,130,2022-03-07 00:46:43,data,0,0,164,incoming,----------,+55-61-61666757,+55-38-38285842
3151,130,2022-03-01 06:42:34,sms,0,1,0,incoming,----------,+55-27-27078088,+55-84-84282284
3152,130,2022-03-07 14:33:13,data,0,0,188,incoming,----------,+55-71-71701034,+55-04-04474643
3153,130,2022-03-05 09:16:52,data,0,0,124,outgoing,----------,+55-30-30771441,+55-25-25532620
3154,130,2022-03-05 01:00:44,call,26,0,0,outgoing,----------,+55-13-13162868,+55-57-57107856
3155,130,2022-03-02 19:33:34,call,23,0,0,outgoing,----------,+55-50-50235375,+55-85-85002510
3156,130,2022-03-05 04:06:24,sms,0,1,0,incoming,----------,+55-18-18755020,+55-40-40502003
3157,130,2022-03-05 16:01:24,call,35,0,0,outgoing,----------,+55-37-37405367,+55-42-42525754
3158,261,2022-03-04 14:24:05,data,0,0,74,outgoing,----------,+55-18-18755020,+55-72-72510225
3159,261,2022-03-02 11:11:16,call,3,0,0,outgoing,----------,+55-03-03751841,+55-37-37463118
3160,261,2022-03-05 17:16:53,call,22,0,0,incoming,----------,+55-11-11708748,+55-81-81666467
3161,146,2022-03-03 17:09:21,data,0,0,1,outgoing,----------,+55-41-41128823,+55-52-52167423
3162,186,2022-03-01 23:10:09,sms,0,1,0,outgoing,roaming,+55-45-45635800,+55-71-71826586
3163,186,2022-03-05 14:07:26,data,0,0,118,outgoing,----------,+55-37-37405367,+55-03-03316605
3164,186,2022-03-07 04:17:42,call,25,0,0,outgoing,----------,+55-34-34224364,+55-58-58051383
3165,186,2022-03-07 18:19:23,sms,0,1,0,outgoing,----------,+55-81-81188285,+55-15-15752216
3166,231,2022-03-05 11:27:24,data,0,0,142,outgoing,----------,+55-81-81446436,+55-83-83057717
3167,231,2022-03-05 17:30:11,sms,0,1,0,incoming,----------,+55-38-38578565,+55-25-25304263
3168,231,2022-03-05 04:08:08,data,0,0,50,outgoing,----------,+55-71-71701034,+55-65-65141062
3169,231,2022-03-07 00:33:23,data,0,0,100,incoming,----------,+127-29-45805539,+55-57-57453446
3170,302,2022-03-04 07:10:24,data,0,0,78,outgoing,----------,+55-15-15305171,+55-27-27537311
3171,302,2022-03-02 14:14:23,call,30,0,0,incoming,----------,+55-62-62027321,+55-24-24162435
3172,303,2022-03-05 19:40:28,sms,0,1,0,outgoing,----------,+55-88-88038751,+55-56-56221537
3173,303,2022-03-06 15:41:05,call,8,0,0,outgoing,----------,+55-50-50235375,+55-14-14085807
3174,303,2022-03-04 05:23:22,sms,0,1,0,incoming,----------,+55-71-71021221,+55-45-45177477
